1940	12335856875703034687.wav	Tríd is tríd, ní haon ionadh go bhfuair ár sinsir réiteach ar an "bhfadhb próitéine" a bhíodh acu, beagnach sa tslí chéanna mar a dhéanann simpeansaithe ar an sabhána sa lá atá inniu ann.	tríd is tríd ní haon ionadh go bhfuair ár sinsir réiteach ar an bhfadhb próitéine a bhíodh acu beagnach sa tslí chéanna mar a dhéanann simpeansaithe ar an sabhána sa lá atá inniu ann	t r í d | i s | t r í d | n í | h a o n | i o n a d h | g o | b h f u a i r | á r | s i n s i r | r é i t e a c h | a r | a n | b h f a d h b | p r ó i t é i n e | a | b h í o d h | a c u | b e a g n a c h | s a | t s l í | c h é a n n a | m a r | a | d h é a n a n n | s i m p e a n s a i t h e | a r | a n | s a b h á n a | s a | l á | a t á | i n n i u | a n n |	312000	MALE
1940	2063843502069967962.wav	Tríd is tríd, ní haon ionadh go bhfuair ár sinsir réiteach ar an "bhfadhb próitéine" a bhíodh acu, beagnach sa tslí chéanna mar a dhéanann simpeansaithe ar an sabhána sa lá atá inniu ann.	tríd is tríd ní haon ionadh go bhfuair ár sinsir réiteach ar an bhfadhb próitéine a bhíodh acu beagnach sa tslí chéanna mar a dhéanann simpeansaithe ar an sabhána sa lá atá inniu ann	t r í d | i s | t r í d | n í | h a o n | i o n a d h | g o | b h f u a i r | á r | s i n s i r | r é i t e a c h | a r | a n | b h f a d h b | p r ó i t é i n e | a | b h í o d h | a c u | b e a g n a c h | s a | t s l í | c h é a n n a | m a r | a | d h é a n a n n | s i m p e a n s a i t h e | a r | a n | s a b h á n a | s a | l á | a t á | i n n i u | a n n |	484800	MALE
1817	9115583719719573164.wav	Feidhmíonn crios Schengen, sa mhéid seo, amhail is gur tír amháin é.	feidhmíonn crios schengen sa mhéid seo amhail is gur tír amháin é	f e i d h m í o n n | c r i o s | s c h e n g e n | s a | m h é i d | s e o | a m h a i l | i s | g u r | t í r | a m h á i n | é |	149760	MALE
1817	3396360151059991212.wav	Feidhmíonn crios Schengen, sa mhéid seo, amhail is gur tír amháin é.	feidhmíonn crios schengen sa mhéid seo amhail is gur tír amháin é	f e i d h m í o n n | c r i o s | s c h e n g e n | s a | m h é i d | s e o | a m h a i l | i s | g u r | t í r | a m h á i n | é |	128640	MALE
1817	10882830597107958247.wav	Feidhmíonn crios Schengen, sa mhéid seo, amhail is gur tír amháin é.	feidhmíonn crios schengen sa mhéid seo amhail is gur tír amháin é	f e i d h m í o n n | c r i o s | s c h e n g e n | s a | m h é i d | s e o | a m h a i l | i s | g u r | t í r | a m h á i n | é |	140160	MALE
1766	11944217999448298358.wav	Tá núicléas éagobhsaí ag adaimh áirithe, a fhágann gur nós leo briseadh óna chéile ar bheagán cuimilte nó gan aon chuimilt.	tá núicléas éagobhsaí ag adaimh áirithe a fhágann gur nós leo briseadh óna chéile ar bheagán cuimilte nó gan aon chuimilt	t á | n ú i c l é a s | é a g o b h s a í | a g | a d a i m h | á i r i t h e | a | f h á g a n n | g u r | n ó s | l e o | b r i s e a d h | ó n a | c h é i l e | a r | b h e a g á n | c u i m i l t e | n ó | g a n | a o n | c h u i m i l t |	185280	MALE
1766	10381396878263483610.wav	Tá núicléas éagobhsaí ag adaimh áirithe, a fhágann gur nós leo briseadh óna chéile ar bheagán cuimilte nó gan aon chuimilt.	tá núicléas éagobhsaí ag adaimh áirithe a fhágann gur nós leo briseadh óna chéile ar bheagán cuimilte nó gan aon chuimilt	t á | n ú i c l é a s | é a g o b h s a í | a g | a d a i m h | á i r i t h e | a | f h á g a n n | g u r | n ó s | l e o | b r i s e a d h | ó n a | c h é i l e | a r | b h e a g á n | c u i m i l t e | n ó | g a n | a o n | c h u i m i l t |	216960	MALE
1823	18006625759905210330.wav	Díríonn Sreabhadh Tráchta ar ghluaiseacht tiománaithe agus feithiclí aonair idir dhá phointe agus ar na hidirghníomhaíochtaí eatarthu.	díríonn sreabhadh tráchta ar ghluaiseacht tiománaithe agus feithiclí aonair idir dhá phointe agus ar na hidirghníomhaíochtaí eatarthu	d í r í o n n | s r e a b h a d h | t r á c h t a | a r | g h l u a i s e a c h t | t i o m á n a i t h e | a g u s | f e i t h i c l í | a o n a i r | i d i r | d h á | p h o i n t e | a g u s | a r | n a | h i d i r g h n í o m h a í o c h t a í | e a t a r t h u |	205440	MALE
1823	2016490553827010178.wav	Díríonn Sreabhadh Tráchta ar ghluaiseacht tiománaithe agus feithiclí aonair idir dhá phointe agus ar na hidirghníomhaíochtaí eatarthu.	díríonn sreabhadh tráchta ar ghluaiseacht tiománaithe agus feithiclí aonair idir dhá phointe agus ar na hidirghníomhaíochtaí eatarthu	d í r í o n n | s r e a b h a d h | t r á c h t a | a r | g h l u a i s e a c h t | t i o m á n a i t h e | a g u s | f e i t h i c l í | a o n a i r | i d i r | d h á | p h o i n t e | a g u s | a r | n a | h i d i r g h n í o m h a í o c h t a í | e a t a r t h u |	296640	MALE
1849	18418636993000901556.wav	Má bhreathnaigh tú ar an scannán National Treasure, b’fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an Dearbhú Neamhspleáchais.	má bhreathnaigh tú ar an scannán national treasure b'fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an dearbhú neamhspleáchais	m á | b h r e a t h n a i g h | t ú | a r | a n | s c a n n á n | n a t i o n a l | t r e a s u r e | b ' f h é i d i r | g o | g c e a p f á | g u r | s c r í o b h a d h | m a p a | t a i s c e | a r | c h ú l | a n | d e a r b h ú | n e a m h s p l e á c h a i s |	191040	MALE
1849	18371021569846275689.wav	Má bhreathnaigh tú ar an scannán National Treasure, b’fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an Dearbhú Neamhspleáchais.	má bhreathnaigh tú ar an scannán national treasure b'fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an dearbhú neamhspleáchais	m á | b h r e a t h n a i g h | t ú | a r | a n | s c a n n á n | n a t i o n a l | t r e a s u r e | b ' f h é i d i r | g o | g c e a p f á | g u r | s c r í o b h a d h | m a p a | t a i s c e | a r | c h ú l | a n | d e a r b h ú | n e a m h s p l e á c h a i s |	201600	MALE
1849	4857667911114219813.wav	Má bhreathnaigh tú ar an scannán National Treasure, b’fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an Dearbhú Neamhspleáchais.	má bhreathnaigh tú ar an scannán national treasure b'fhéidir go gceapfá gur scríobhadh mapa taisce ar chúl an dearbhú neamhspleáchais	m á | b h r e a t h n a i g h | t ú | a r | a n | s c a n n á n | n a t i o n a l | t r e a s u r e | b ' f h é i d i r | g o | g c e a p f á | g u r | s c r í o b h a d h | m a p a | t a i s c e | a r | c h ú l | a n | d e a r b h ú | n e a m h s p l e á c h a i s |	211200	MALE
1831	9293269376658472184.wav	Tá clúdach foraoise ar pháirc náisiúnta Lochanna Plitvice, go príomha crainn feá, sprúis agus ghiúis, agus tá meascán d'fhásra Alpach agus Meánmhara ann.	tá clúdach foraoise ar pháirc náisiúnta lochanna plitvice go príomha crainn feá sprúis agus ghiúis agus tá meascán d'fhásra alpach agus meánmhara ann	t á | c l ú d a c h | f o r a o i s e | a r | p h á i r c | n á i s i ú n t a | l o c h a n n a | p l i t v i c e | g o | p r í o m h a | c r a i n n | f e á | s p r ú i s | a g u s | g h i ú i s | a g u s | t á | m e a s c á n | d ' f h á s r a | a l p a c h | a g u s | m e á n m h a r a | a n n |	277440	MALE
1831	8085649264064436684.wav	Tá clúdach foraoise ar pháirc náisiúnta Lochanna Plitvice, go príomha crainn feá, sprúis agus ghiúis, agus tá meascán d'fhásra Alpach agus Meánmhara ann.	tá clúdach foraoise ar pháirc náisiúnta lochanna plitvice go príomha crainn feá sprúis agus ghiúis agus tá meascán d'fhásra alpach agus meánmhara ann	t á | c l ú d a c h | f o r a o i s e | a r | p h á i r c | n á i s i ú n t a | l o c h a n n a | p l i t v i c e | g o | p r í o m h a | c r a i n n | f e á | s p r ú i s | a g u s | g h i ú i s | a g u s | t á | m e a s c á n | d ' f h á s r a | a l p a c h | a g u s | m e á n m h a r a | a n n |	251520	MALE
1831	10117181119431197299.wav	Tá clúdach foraoise ar pháirc náisiúnta Lochanna Plitvice, go príomha crainn feá, sprúis agus ghiúis, agus tá meascán d'fhásra Alpach agus Meánmhara ann.	tá clúdach foraoise ar pháirc náisiúnta lochanna plitvice go príomha crainn feá sprúis agus ghiúis agus tá meascán d'fhásra alpach agus meánmhara ann	t á | c l ú d a c h | f o r a o i s e | a r | p h á i r c | n á i s i ú n t a | l o c h a n n a | p l i t v i c e | g o | p r í o m h a | c r a i n n | f e á | s p r ú i s | a g u s | g h i ú i s | a g u s | t á | m e a s c á n | d ' f h á s r a | a l p a c h | a g u s | m e á n m h a r a | a n n |	296640	MALE
1839	8453765506369905627.wav	Smaoinigh ar an gconair sciála mar rud atá cosúil le conair fánaíochta.	smaoinigh ar an gconair sciála mar rud atá cosúil le conair fánaíochta	s m a o i n i g h | a r | a n | g c o n a i r | s c i á l a | m a r | r u d | a t á | c o s ú i l | l e | c o n a i r | f á n a í o c h t a |	105600	MALE
1839	1170383227734238747.wav	Smaoinigh ar an gconair sciála mar rud atá cosúil le conair fánaíochta.	smaoinigh ar an gconair sciála mar rud atá cosúil le conair fánaíochta	s m a o i n i g h | a r | a n | g c o n a i r | s c i á l a | m a r | r u d | a t á | c o s ú i l | l e | c o n a i r | f á n a í o c h t a |	149760	MALE
1805	1070875812422603711.wav	Taistealaíonn Bus Scotturb 403 go rialta go Sintra, ag stopadh ag Cabo da Roca.	taistealaíonn bus scotturb 403 go rialta go sintra ag stopadh ag cabo da roca	t a i s t e a l a í o n n | b u s | s c o t t u r b | 4 0 3 | g o | r i a l t a | g o | s i n t r a | a g | s t o p a d h | a g | c a b o | d a | r o c a |	149760	MALE
1805	15756612311016316598.wav	Taistealaíonn Bus Scotturb 403 go rialta go Sintra, ag stopadh ag Cabo da Roca.	taistealaíonn bus scotturb 403 go rialta go sintra ag stopadh ag cabo da roca	t a i s t e a l a í o n n | b u s | s c o t t u r b | 4 0 3 | g o | r i a l t a | g o | s i n t r a | a g | s t o p a d h | a g | c a b o | d a | r o c a |	174720	MALE
1725	12892020451185553216.wav	Bhí an ASUS Eee PC, ar lainseáladh go domhanda níos luaithe é ar chúinsí costais agus feidhmíochta, ina ábhar mór cainte ag an ócáid Taipei IT Month in 2007.	bhí an asus eee pc ar lainseáladh go domhanda níos luaithe é ar chúinsí costais agus feidhmíochta ina ábhar mór cainte ag an ócáid taipei it month in 2007	b h í | a n | a s u s | e e e | p c | a r | l a i n s e á l a d h | g o | d o m h a n d a | n í o s | l u a i t h e | é | a r | c h ú i n s í | c o s t a i s | a g u s | f e i d h m í o c h t a | i n a | á b h a r | m ó r | c a i n t e | a g | a n | ó c á i d | t a i p e i | i t | m o n t h | i n | 2 0 0 7 |	233280	MALE
1725	15944538431509559455.wav	Bhí an ASUS Eee PC, ar lainseáladh go domhanda níos luaithe é ar chúinsí costais agus feidhmíochta, ina ábhar mór cainte ag an ócáid Taipei IT Month in 2007.	bhí an asus eee pc ar lainseáladh go domhanda níos luaithe é ar chúinsí costais agus feidhmíochta ina ábhar mór cainte ag an ócáid taipei it month in 2007	b h í | a n | a s u s | e e e | p c | a r | l a i n s e á l a d h | g o | d o m h a n d a | n í o s | l u a i t h e | é | a r | c h ú i n s í | c o s t a i s | a g u s | f e i d h m í o c h t a | i n a | á b h a r | m ó r | c a i n t e | a g | a n | ó c á i d | t a i p e i | i t | m o n t h | i n | 2 0 0 7 |	277440	MALE
1909	4933594179878725324.wav	Bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne, ach tá difríochtaí beaga ann.	bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne ach tá difríochtaí beaga ann	b í t e a r | a g | s ú i l | g o | g c o m h l í o n f a i d h | f o i r n e | f í o r ú l a | n a | c a i g h d e á i n | c h é a n n a | f e a b h a i s | a g u s | a | c h o m h l í o n a n n | g n á t h f h o i r n e | a c h | t á | d i f r í o c h t a í | b e a g a | a n n |	216000	MALE
1909	128465349809574990.wav	Bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne, ach tá difríochtaí beaga ann.	bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne ach tá difríochtaí beaga ann	b í t e a r | a g | s ú i l | g o | g c o m h l í o n f a i d h | f o i r n e | f í o r ú l a | n a | c a i g h d e á i n | c h é a n n a | f e a b h a i s | a g u s | a | c h o m h l í o n a n n | g n á t h f h o i r n e | a c h | t á | d i f r í o c h t a í | b e a g a | a n n |	268800	MALE
1909	14769585456055560856.wav	Bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne, ach tá difríochtaí beaga ann.	bítear ag súil go gcomhlíonfaidh foirne fíorúla na caighdeáin chéanna feabhais agus a chomhlíonann gnáthfhoirne ach tá difríochtaí beaga ann	b í t e a r | a g | s ú i l | g o | g c o m h l í o n f a i d h | f o i r n e | f í o r ú l a | n a | c a i g h d e á i n | c h é a n n a | f e a b h a i s | a g u s | a | c h o m h l í o n a n n | g n á t h f h o i r n e | a c h | t á | d i f r í o c h t a í | b e a g a | a n n |	234240	MALE
1680	4816939662280593259.wav	Is lúthchleasaí cuimsitheach é an tíogar, ar féidir leis dreapadh (ach ní go maith), snámh, faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir.	is lúthchleasaí cuimsitheach é an tíogar ar féidir leis dreapadh ach ní go maith snámh faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir	i s | l ú t h c h l e a s a í | c u i m s i t h e a c h | é | a n | t í o g a r | a r | f é i d i r | l e i s | d r e a p a d h | a c h | n í | g o | m a i t h | s n á m h | f a i d | m h ó r a | a | l é i m | a g u s | t a r r a i n g t | l e | f ó r s a | a t á | c ú i g | h u a i r e | n í o s | l á i d r e | n á | d u i n e | l á i d i r |	324480	MALE
1680	8915843909696763113.wav	Is lúthchleasaí cuimsitheach é an tíogar, ar féidir leis dreapadh (ach ní go maith), snámh, faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir.	is lúthchleasaí cuimsitheach é an tíogar ar féidir leis dreapadh ach ní go maith snámh faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir	i s | l ú t h c h l e a s a í | c u i m s i t h e a c h | é | a n | t í o g a r | a r | f é i d i r | l e i s | d r e a p a d h | a c h | n í | g o | m a i t h | s n á m h | f a i d | m h ó r a | a | l é i m | a g u s | t a r r a i n g t | l e | f ó r s a | a t á | c ú i g | h u a i r e | n í o s | l á i d r e | n á | d u i n e | l á i d i r |	273600	MALE
1680	32959956793919282.wav	Is lúthchleasaí cuimsitheach é an tíogar, ar féidir leis dreapadh (ach ní go maith), snámh, faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir.	is lúthchleasaí cuimsitheach é an tíogar ar féidir leis dreapadh ach ní go maith snámh faid mhóra a léim agus tarraingt le fórsa atá cúig huaire níos láidre ná duine láidir	i s | l ú t h c h l e a s a í | c u i m s i t h e a c h | é | a n | t í o g a r | a r | f é i d i r | l e i s | d r e a p a d h | a c h | n í | g o | m a i t h | s n á m h | f a i d | m h ó r a | a | l é i m | a g u s | t a r r a i n g t | l e | f ó r s a | a t á | c ú i g | h u a i r e | n í o s | l á i d r e | n á | d u i n e | l á i d i r |	269760	MALE
1736	14837250114604883235.wav	Scaoil Rolanda Mendoza a raidhfil M16 leis na turasóirí.	scaoil rolanda mendoza a raidhfil m16 leis na turasóirí	s c a o i l | r o l a n d a | m e n d o z a | a | r a i d h f i l | m 1 6 | l e i s | n a | t u r a s ó i r í |	141120	MALE
1736	10227070186058827599.wav	Scaoil Rolanda Mendoza a raidhfil M16 leis na turasóirí.	scaoil rolanda mendoza a raidhfil m16 leis na turasóirí	s c a o i l | r o l a n d a | m e n d o z a | a | r a i d h f i l | m 1 6 | l e i s | n a | t u r a s ó i r í |	141120	MALE
1736	976921462860337150.wav	Scaoil Rolanda Mendoza a raidhfil M16 leis na turasóirí.	scaoil rolanda mendoza a raidhfil m16 leis na turasóirí	s c a o i l | r o l a n d a | m e n d o z a | a | r a i d h f i l | m 1 6 | l e i s | n a | t u r a s ó i r í |	139200	MALE
1996	18083654960626048034.wav	Chríochnaigh Mitchell Gourley ón Astráil san aonú háit déag i Super-G seasamh na bhfear. Tháinig Oldrich Jelinek, iomaitheoir Seiceach, sa séú háit déag i Super-G suí na bhfear.	chríochnaigh mitchell gourley ón astráil san aonú háit déag i super-g seasamh na bhfear tháinig oldrich jelinek iomaitheoir seiceach sa séú háit déag i super-g suí na bhfear	c h r í o c h n a i g h | m i t c h e l l | g o u r l e y | ó n | a s t r á i l | s a n | a o n ú | h á i t | d é a g | i | s u p e r - g | s e a s a m h | n a | b h f e a r | t h á i n i g | o l d r i c h | j e l i n e k | i o m a i t h e o i r | s e i c e a c h | s a | s é ú | h á i t | d é a g | i | s u p e r - g | s u í | n a | b h f e a r |	257280	MALE
1996	2105944680453391542.wav	Chríochnaigh Mitchell Gourley ón Astráil san aonú háit déag i Super-G seasamh na bhfear. Tháinig Oldrich Jelinek, iomaitheoir Seiceach, sa séú háit déag i Super-G suí na bhfear.	chríochnaigh mitchell gourley ón astráil san aonú háit déag i super-g seasamh na bhfear tháinig oldrich jelinek iomaitheoir seiceach sa séú háit déag i super-g suí na bhfear	c h r í o c h n a i g h | m i t c h e l l | g o u r l e y | ó n | a s t r á i l | s a n | a o n ú | h á i t | d é a g | i | s u p e r - g | s e a s a m h | n a | b h f e a r | t h á i n i g | o l d r i c h | j e l i n e k | i o m a i t h e o i r | s e i c e a c h | s a | s é ú | h á i t | d é a g | i | s u p e r - g | s u í | n a | b h f e a r |	250560	MALE
1996	17362979075351676000.wav	Chríochnaigh Mitchell Gourley ón Astráil san aonú háit déag i Super-G seasamh na bhfear. Tháinig Oldrich Jelinek, iomaitheoir Seiceach, sa séú háit déag i Super-G suí na bhfear.	chríochnaigh mitchell gourley ón astráil san aonú háit déag i super-g seasamh na bhfear tháinig oldrich jelinek iomaitheoir seiceach sa séú háit déag i super-g suí na bhfear	c h r í o c h n a i g h | m i t c h e l l | g o u r l e y | ó n | a s t r á i l | s a n | a o n ú | h á i t | d é a g | i | s u p e r - g | s e a s a m h | n a | b h f e a r | t h á i n i g | o l d r i c h | j e l i n e k | i o m a i t h e o i r | s e i c e a c h | s a | s é ú | h á i t | d é a g | i | s u p e r - g | s u í | n a | b h f e a r |	276480	MALE
1762	18180589656245545057.wav	Muca a iompraíonn an galar, agus is iad muiscítí a aistríonn as sin go daoine é.	muca a iompraíonn an galar agus is iad muiscítí a aistríonn as sin go daoine é	m u c a | a | i o m p r a í o n n | a n | g a l a r | a g u s | i s | i a d | m u i s c í t í | a | a i s t r í o n n | a s | s i n | g o | d a o i n e | é |	122880	MALE
1762	2669665263095380993.wav	Muca a iompraíonn an galar, agus is iad muiscítí a aistríonn as sin go daoine é.	muca a iompraíonn an galar agus is iad muiscítí a aistríonn as sin go daoine é	m u c a | a | i o m p r a í o n n | a n | g a l a r | a g u s | i s | i a d | m u i s c í t í | a | a i s t r í o n n | a s | s i n | g o | d a o i n e | é |	169920	MALE
